Patient,endothelial,epithelial,fibroblast,immune,stromal
JP-TMA2-1_scene25,0.02073330423395897,0.3924050632911392,0.06525534701003928,0.00960279353993889,0.5120034919249236
JP-TMA2-1_scene26,0.021634615384615384,0.7657585470085471,0.02403846153846154,0.12606837606837606,0.0625
JP-TMA2-1_scene27,0.006920415224913495,0.9917487356933724,,0.0005323396326856535,0.0007985094490284802
JP-TMA2-1_scene28,0.06172839506172839,0.24074074074074073,0.05740740740740741,0.17839506172839506,0.4617283950617284
JP-TMA2-1_scene29,0.04169825625473844,0.25018953752843065,0.3062926459438969,0.09097801364670205,0.310841546626232
JP-TMA2-1_scene30,0.018575851393188854,0.3166338305657191,0.5139318885448917,0.02730087250211089,0.1235575569940895
JP-TMA2-1_scene31,0.06321968841724994,0.20320614134116052,0.6021675321743057,0.12689094603748025,0.004515692029803568
JP-TMA2-1_scene32,0.0016265452179570592,0.5458685751463891,0.02992843201040989,0.14443721535458687,0.2781392322706571
JP-TMA2-1_scene33,0.03294266708900855,0.6582198289515363,0.17833386126069053,0.014887551472917327,0.11561609122584732
JP-TMA2-1_scene34,0.053524229074889865,0.6925110132158591,0.028854625550660793,0.17334801762114538,0.051762114537444934
JP-TMA2-1_scene35,0.013408973697782363,0.19941550627471205,0.14835826027161766,0.3529310641223999,0.28588619563348805
JP-TMA2-1_scene36,0.029347349978098992,0.5510293473499781,0.32369689005694263,0.0510293473499781,0.04489706526500219
JP-TMA2-1_scene37,0.05146316851664985,0.7916966988611792,0.02868675219835664,0.1231079717457114,0.005045408678102927
JP-TMA2-1_scene38,0.022054380664652568,0.8229607250755288,0.14169184290030212,0.01027190332326284,0.0030211480362537764
JP-TMA2-1_scene39,0.042261731273681144,0.034392305450306034,0.35295832118915765,0.5164675021859516,0.053920139900903524
JP-TMA2-1_scene40,0.0905373831775701,0.5171339563862928,0.05529595015576324,0.22176791277258567,0.11526479750778816
JP-TMA2-1_scene41,0.015316315205327414,0.46037735849056605,0.2483906770255272,0.22597114317425082,0.049944506104328525
JP-TMA2-1_scene42,0.01962421711899791,0.669937369519833,0.2509394572025052,0.05803757828810021,0.0014613778705636743
M1,0.00768775872264932,0.15671200473092844,0.017740981667652277,0.06209343583678297,0.755765819041987
M10,0.02037392138063279,0.44942473633748803,0.3113614573346117,0.10930009587727708,0.10953978906999041
M11,0.013907888736890105,0.9106247150022799,0.02051983584131327,0.03853169174646603,0.016415868673050615
M12,0.018345563709139426,0.5565376917945297,0.10440293529019347,0.28385590393595733,0.03685790527018012
M13,0.01988367374543487,0.3961855809549574,0.30582983903692684,0.14121466251859868,0.13688624374408223
M14,0.005020274184205445,0.8501641243483298,0.06951148870438309,0.018343309519212203,0.05696080324386947
M15,0.003074085459575776,0.4875499538887181,0.003381494005533354,,0.5059944666461728
M16,0.0847457627118644,0.19695543000627747,0.039861895794099184,0.6045197740112994,0.0739171374764595
M17,0.007292616226071103,0.636888483743543,0.07596475235490732,0.2689152233363719,0.010938924339106655
M18,0.001867607387424777,0.8541191118489313,0.010790620460676489,0.0029051670471052084,0.1303174932558622
M19,0.0030838239416876925,0.8074011774600505,0.05354639753294085,,0.135968601065321
M2,0.015691402419091206,0.17587446878064728,0.46485779666557697,0.016672115070284408,0.32690421706440015
M20,0.0012077294685990338,0.855072463768116,0.01884057971014493,0.016666666666666666,0.10821256038647344
M21,0.0007846214201647705,0.7610827775598273,0.06159278148293448,0.004119262455865045,0.17242055708120832
M22,0.0010518934081346423,0.485273492286115,0.0038569424964936885,0.0007012622720897616,0.5091164095371669
M23,0.0512008445500132,0.6239113222486145,0.0831353919239905,0.005278437582475587,0.23647400369490632
M24,0.0009626955475330926,0.8823104693140794,0.04019253910950662,,0.07653429602888087
M25,0.0021626297577854673,0.7629757785467128,0.1457612456747405,0.0012975778546712802,0.08780276816608996
M26,0.000998003992015968,0.6477045908183633,0.024550898203592814,,0.3267465069860279
M27,0.018051499867268384,0.6883461640562782,0.07459516856915317,0.0037164852667905496,0.21529068224050968
M28,0.012806026365348399,0.27419962335216574,0.06120527306967985,0.6080979284369115,0.043691148775894535
M29,0.0010907504363001745,0.5992582897033158,0.20746073298429318,0.07591623036649214,0.1162739965095986
M3,0.009377526273241715,0.5700889248181084,0.16426839126919968,0.13516572352465642,0.12109943411479386
M30,0.020781469856045027,0.13291481762095464,0.03907349280225133,0.789695854529711,0.01753436519103799
M31,0.028882093102276588,0.8987427794767244,0.04519198097179748,0.0006795786612300374,0.026503567787971458
M32,0.0792169360346005,0.4295470066014113,0.07375369906669701,0.3812884133849306,0.036193944912360575
M33,0.0005980861244019139,0.6267942583732058,0.21949760765550239,0.004784688995215311,0.14832535885167464
M34,0.0015206812652068127,0.35097323600973235,0.0036496350364963502,,0.6438564476885644
M35,0.009819727392642533,0.08896379891543309,0.06639308222189652,0.7543602520885241,0.08046313938150373
M36,0.008009611533840609,0.24909891870244294,0.42050460552663194,0.0500600720865038,0.2723267921505807
M37,0.06468389403542987,0.19746465138956606,0.22818137493905413,0.16219730212904274,0.3474727775069072
M38,0.0076605774896876845,0.6885680612846199,0.24012964054213318,0.01473187978786093,0.04890984089569829
M39,0.02627166014533259,0.5612073784237004,0.004471771939631079,0.07154835103409726,0.33650083845723866
M4,0.018944731485830594,0.3784249256301863,0.2860497886331611,0.18882104274307188,0.1277595115077501
M40,0.08256192144108081,0.24943707780835628,0.33650237678258693,0.2171628721541156,0.1143357518138604
M41,0.008272750062672349,0.32288794184006014,0.30433692654800704,0.07370268237653547,0.29079969917272497
M5,0.08939793229272248,0.4467869450638557,0.28745185485505775,0.07236975471315629,0.10399351307520778
M6,0.020366598778004074,0.4621366413627106,0.16478429920385113,0.01573782632845769,0.3369746343269765
M7,0.0005518763796909492,0.5836092715231788,0.10568432671081678,,0.31015452538631344
M8,,0.42448661294515205,0.12555237847673512,,0.44996100857811283
M9,0.03144186046511628,0.4874418604651163,0.1415813953488372,0.16241860465116278,0.17711627906976743
NB-05-12002,0.021994134897360705,0.6026392961876833,0.21065493646138808,0.023949169110459433,0.14076246334310852
S97-19800-C,0.01880443388756928,0.581353919239905,0.3452098178939034,0.009699129057798891,0.04493269992082344
S99-18421-D,0.014508928571428572,0.49776785714285715,0.19196428571428573,0.06696428571428571,0.22879464285714285
Z1,0.016766467065868262,0.5345309381237525,0.40039920159680636,0.030738522954091817,0.017564870259481037
Z11,0.02186523873270861,0.6488174921909862,0.29451137884872824,0.016956715751896476,0.0178491744756805
Z12,0.016060862214708368,0.8453085376162299,0.04649196956889264,0.07297830374753451,0.019160326852634545
Z13,0.032276119402985075,0.5156716417910447,0.3427238805970149,0.07257462686567165,0.03675373134328358
Z14,0.02686703096539162,0.6721311475409836,0.25956284153005466,0.020491803278688523,0.020947176684881604
Z15,0.027891409445890667,0.04165117143919673,0.7649683897359614,0.031238378579397545,0.13425065079955373
Z18,0.06415929203539823,0.25442477876106195,0.6084070796460177,0.028761061946902654,0.04424778761061947
Z19,0.04754024371897096,0.4857830600270799,0.07522190461862495,0.3740033097638032,0.017451481871520985
Z2,0.04072831816003833,0.5553425970292286,0.24484906564446574,0.01581217057977959,0.14326784858648778
Z20,0.027409988385598143,0.7089430894308943,0.23925667828106853,0.009523809523809525,0.0148664343786295
Z21,0.040845472722079404,0.41616680948300483,0.2727792059411597,0.1533847472150814,0.11682376463867467
Z22,0.03857381150959133,0.457256046705588,0.20746455379482903,0.23269391159299416,0.0640116763969975
Z24,0.004958047292143402,0.8192219679633868,0.059496567505720827,0.008390541571319604,0.10793287566742944
Z25,0.01986491855383393,0.6301152165276123,0.16448152562574495,0.11283273738577672,0.07270560190703218
Z26,0.018691588785046728,0.5514018691588785,0.3786554115164305,0.02351522460054266,0.027735905939101597
Z27,0.04832214765100671,0.43460104399701716,0.198806860551827,0.30037285607755404,0.017897091722595078
Z28,0.018664909969257796,0.43346508563899866,0.13614404918752745,0.3818620992534036,0.029863855950812472
Z29,0.018518518518518517,0.5669515669515669,0.34045584045584043,0.05128205128205128,0.022792022792022793
Z3,0.023495564612802684,0.5861903620234956,0.2047470630544234,0.033325341644689525,0.15224166866458883
Z30,0.015986537652503154,0.14135464871687,0.2818679007151872,0.02566259991586033,0.5351283129995793
Z31,0.031961722488038274,0.7311004784688995,0.08019138755980862,0.14334928229665073,0.013397129186602871
Z32,0.042136498516320474,0.4077151335311573,0.458160237388724,0.058160237388724036,0.03382789317507418
Z33,0.055,0.12857142857142856,0.185,0.6121428571428571,0.019285714285714285
Z35,0.097997443544951,0.04090328078397955,0.37963357477631016,0.44056242011077973,0.04090328078397955
Z37,0.020833333333333332,0.7258333333333333,0.10583333333333333,0.05416666666666667,0.09333333333333334
Z39,0.02040816326530612,0.5768707482993197,0.3006802721088435,0.06258503401360545,0.03945578231292517
Z4,0.030522503879979308,0.4273150543197103,0.4180031039834454,0.028453181583031558,0.09570615623383343
Z40,0.023735810113519093,0.5933952528379773,0.18937048503611972,0.10345717234262126,0.09004127966976264
Z41,0.019114367633004142,0.49442497610704045,0.4256132526282255,0.028990124243389613,0.03185727938834024
Z42,0.015633724176437745,0.5086543830262423,0.4204355108877722,0.009491903964265773,0.04578447794528197
Z43,0.037469586374695864,0.5518248175182482,0.27445255474452557,0.06715328467153285,0.06909975669099756
Z44,0.020601148260722728,0.3988517392772712,0.5170550489699426,0.034447821681864235,0.029044241810199257
Z46,0.015897047691143074,0.14988644965934897,0.48750946252838756,0.13096139288417866,0.2157456472369417
Z47,0.03790778203025333,0.3743393475487516,0.33260433752505925,0.1950063787133224,0.06014215418261345
Z48,0.018019657808518382,0.3046960320349472,0.2530032763014197,0.4089916272297051,0.015289406625409537
Z49,0.037937919767652935,0.5028135777818116,0.24450898529678708,0.1771646396805228,0.03757487747322563
Z5,0.03937007874015748,0.344206974128234,0.5061867266591676,0.03712035995500562,0.07311586051743532
Z50,0.006565988181221274,0.48260013131976365,0.17137229152987524,0.02396585686145765,0.3154957321076822
Z51,0.05507394186639469,0.6086180520142784,0.22488526262111166,0.0815910249872514,0.029831718510963796
Z52,0.02065351418002466,0.20283600493218248,0.22040690505548705,0.43403205918618987,0.1220715166461159
Z54,0.045023696682464455,0.4158767772511848,0.3353080568720379,0.17298578199052134,0.030805687203791468
Z55,0.041920731707317076,0.584349593495935,0.2621951219512195,0.06605691056910569,0.045477642276422765
Z56,0.01408872901678657,0.4769184652278177,0.09202637889688249,0.1843525179856115,0.23261390887290168
Z57,0.017547910413299467,0.35488339875317476,0.26806742091895636,0.337566381897945,0.021934888016624337
Z58,0.06304265760664401,0.6443941109852774,0.1487353718384296,0.029067572668931674,0.11476028690071725
Z59,0.07155064372792526,0.29098780904637117,0.0663096730090008,0.5327560669932779,0.03839580722342486
Z6,0.04416839199447895,0.14492753623188406,0.43823326432022086,0.1111111111111111,0.261559696342305
Z60,0.042180277349768876,0.19144838212634824,0.24364406779661016,0.5073189522342064,0.015408320493066256
Z61,0.023602033405954976,0.49673202614379086,0.36673928830791575,0.054466230936819175,0.058460421205519246
Z62,0.03306497987349051,0.49769982748706154,0.20299022426682,0.2351926394479586,0.03105232892466935
Z63,0.04928861788617886,0.6692073170731707,0.25660569105691056,0.008130081300813009,0.01676829268292683
Z64,0.02617801047120419,0.4397905759162304,0.3948516579406632,0.02225130890052356,0.1169284467713787
Z65,0.0298465829846583,0.46471408647140866,0.2596931659693166,0.026220362622036263,0.2195258019525802
Z66,0.03879544221378188,0.5198046663049376,0.2829625610417797,0.13402061855670103,0.024416711882799782
Z67,0.0665380906460945,0.39633558341369335,0.4069431051108968,0.10607521697203472,0.024108003857280617
Z69,0.015330188679245283,0.652122641509434,0.22720125786163523,0.03459119496855346,0.07075471698113207
Z70,0.06310319227913883,0.033778767631774315,0.7568671121009651,0.04194506310319228,0.10430586488492948
Z72,0.05128205128205128,0.7047576700755892,0.0920409070698088,0.13576404327849415,0.01615532829405662
Z8,0.03403081168084617,0.6865946194527478,0.13359392963899747,0.10301218670958841,0.04276845251782019
Z9,0.0697928026172301,0.030534351145038167,0.3060705198109778,0.2688113413304253,0.3247909850963286
