Patient,20,21,CD20 B cell,CD209+ imm.,CD3 T cell,CD4 T cell,CD44+ str.,CD8 T cell,ColI+ FB,Dendritic cell,FB,FN+ FB,FoxP3 Treg,Macrophage,NK cell,Neutrophil,Pericyte SMA+FB,Quies. str.,Vim+ FB,endothelial
JP-TMA2-1_scene30,,,0.0,,,0.09588477366255144,0.14609053497942387,0.008641975308641974,0.0024691358024691358,,0.29876543209876544,,,0.02139917695473251,,,,0.07037037037037037,0.3333333333333333,0.023045267489711935
JP-TMA2-1_scene31,,,0.011016682404784388,,,0.18948693736229147,0.025495750708215296,0.05854579792256846,0.14951211835064526,,0.37267862763613474,,,0.019200503619767075,,,,0.003462385898646522,0.09442870632672333,0.07617248977022348
JP-TMA2-1_scene32,,,0.0020429009193054137,,,0.1797752808988764,0.07865168539325842,0.16853932584269662,0.0,,0.02349336057201226,,,0.005107252298263534,,,,0.4024514811031665,0.13585291113381,0.0040858018386108275
JP-TMA2-1_scene33,,,0.001998001998001998,,,0.06793206793206794,0.029970029970029972,0.017982017982017984,0.000999000999000999,,0.027972027972027972,,,0.08391608391608392,,,,0.16283716283716285,0.5184815184815185,0.08791208791208792
JP-TMA2-1_scene34,,,0.018901358535144713,,,0.5079740106320142,0.08860011813349085,0.04134672179562906,0.0,,0.034258712344949795,,,0.03603071470761961,,,,0.11104548139397519,0.03780271707028943,0.12404016538688718
JP-TMA2-1_scene35,,,0.13966130043905498,,,0.4037215136943341,0.030942922851766672,0.09826468743466443,0.0002090738030524775,,0.05080493414175204,,,0.03324273468534392,,,,0.12899853648337864,0.10160986828350407,0.012544428183148652
JP-TMA2-1_scene36,,,0.049174311926605506,,,0.052477064220183486,0.0029357798165137615,0.030825688073394496,0.004036697247706422,,0.3321100917431193,,,0.01761467889908257,,,,0.08110091743119266,0.3886238532110092,0.04110091743119266
JP-TMA2-1_scene37,,,0.008526187576126675,,,0.5770401948842875,0.03227771010962241,0.02679658952496955,0.0,,0.18361753958587088,,,0.05876979293544458,,,,0.015225334957369063,0.008221680876979293,0.08952496954933009
JP-TMA2-1_scene38,,,0.0,,,0.08903467666354264,0.020618556701030927,0.004686035613870665,0.004686035613870665,,0.028116213683223992,,,0.0028116213683223993,,,,0.0037488284910965324,0.7872539831302718,0.059044048734770385
JP-TMA2-1_scene39,,,0.4375967791886033,,,0.20749458036543822,0.00774233508826262,0.07246825642613812,0.006813254877671105,,0.03747290182719108,,,0.010219882316506659,,,,0.022917311861257356,0.161350263239393,0.03592443480953856
JP-TMA2-1_scene40,,,0.004554326610279766,,,0.39427456083279117,0.057905009759271306,0.044892648015614836,0.0006506180871828237,,0.017241379310344827,,,0.15907612231620039,,,,0.11093038386467144,0.0936890045543266,0.11678594664931685
JP-TMA2-1_scene41,,,0.0024893314366998577,,,0.3613086770981508,0.009246088193456615,0.10953058321479374,0.004623044096728307,,0.08072546230440968,,,0.05725462304409673,,,,0.05405405405405406,0.30405405405405406,0.016714082503556188
JP-TMA2-1_scene42,,,0.0007564296520423601,,,0.2481089258698941,0.04236006051437216,0.03252647503782148,0.01664145234493192,,0.17246596066565809,,,0.03479576399394856,,,,0.00529500756429652,0.4016641452344932,0.0453857791225416
M1,,0.002197802197802198,0.2112087912087912,0.00021978021978021978,,0.0701098901098901,,0.03362637362637363,,0.00021978021978021978,0.1742857142857143,,0.0,0.0037362637362637363,0.001978021978021978,0.001978021978021978,,0.4808791208791209,,0.01956043956043956
M10,,0.0017513134851138354,0.0017513134851138354,0.0,,0.0617338003502627,,0.10245183887915937,,0.008318739054290718,0.28896672504378285,,0.01532399299474606,0.4089316987740806,0.008318739054290718,0.01532399299474606,,0.028021015761821366,,0.05910683012259194
M11,,0.0,0.0008,0.0,,0.0544,,0.1632,,0.008,0.0768,,0.0976,0.4576,0.0024,0.0792,,0.0032,,0.0568
M12,,0.0003361344537815126,0.01310924369747899,0.0,,0.17680672268907563,,0.17008403361344537,,0.06722689075630252,0.13277310924369748,,0.07932773109243697,0.2927731092436975,0.002352941176470588,0.02722689075630252,,0.0013445378151260505,,0.03663865546218487
M13,,0.0005888125613346418,0.006084396467124632,0.0,,0.10264965652600588,,0.36702649656526004,,0.05966633954857704,0.2979391560353288,,0.04887144259077527,0.024730127576054955,0.00942100098135427,0.012561334641805692,,0.013738959764474975,,0.056722276741903825
M14,,0.0010515247108307045,0.0,0.0,,0.058885383806519455,,0.35962145110410093,,0.005257623554153523,0.29442691903259727,,0.005257623554153523,0.1661409043112513,0.012618296529968454,0.027339642481598318,,0.03680336487907466,,0.03259726603575184
M15,,0.012987012987012988,0.0,0.0,,0.0,,0.0,,0.0,0.12987012987012986,,0.0,0.12121212121212122,0.0,0.012987012987012988,,0.645021645021645,,0.07792207792207792
M16,,0.00019611688566385565,0.015101000196116886,0.001765051970974701,,0.4024318493822318,,0.3541870955089233,,0.031378701706216906,0.025102961364973524,,0.008040792312218083,0.015885467738772308,0.04451853304569523,0.009217493626201216,,0.006864090998234948,,0.0853108452637772
M17,,0.0,0.21437173825772782,0.0,,0.20553994379767163,,0.18105178643115213,,0.05178643115214773,0.1320754716981132,,0.05098354074668808,0.08189482135688479,0.008028904054596548,0.021678040947410677,,0.008430349257326376,,0.04415897230028101
M18,,0.004454342984409799,0.004454342984409799,0.0,,0.024498886414253896,,0.0645879732739421,,0.0,0.47216035634743875,,0.022271714922048998,0.17371937639198218,0.0022271714922048997,0.031180400890868598,,0.16703786191536749,,0.0334075723830735
M19,,0.0044964028776978415,0.0017985611510791368,0.0,,0.0017985611510791368,,0.0008992805755395684,,0.0008992805755395684,0.2302158273381295,,0.0,0.030575539568345324,0.30845323741007197,0.0017985611510791368,,0.40197841726618705,,0.0170863309352518
M2,,0.002955665024630542,0.0,0.0,,0.011822660098522168,,0.05123152709359606,,0.005911330049261084,0.4630541871921182,,0.0,0.2334975369458128,0.012807881773399015,0.006896551724137931,,0.09852216748768473,,0.11330049261083744
M20,,0.004048582995951417,0.0024291497975708503,0.0,,0.03562753036437247,,0.2437246963562753,,0.07125506072874493,0.1708502024291498,,0.0,0.11983805668016194,0.0,0.2834008097165992,,0.05506072874493927,,0.013765182186234818
M21,,0.00547645125958379,0.0,0.0,,0.012048192771084338,,0.008762322015334063,,0.001095290251916758,0.23877327491785322,,0.002190580503833516,0.0887185104052574,0.024096385542168676,0.17086527929901424,,0.43373493975903615,,0.014238773274917854
M22,,0.009153318077803204,0.0,0.0,,0.004576659038901602,,0.006864988558352402,,0.002288329519450801,0.10068649885583524,,0.002288329519450801,0.06636155606407322,0.0,0.016018306636155607,,0.7780320366132724,,0.013729977116704805
M23,,0.003902439024390244,0.000975609756097561,0.0,,0.02048780487804878,,0.03024390243902439,,0.001951219512195122,0.2624390243902439,,0.003902439024390244,0.0575609756097561,0.09073170731707317,0.005853658536585366,,0.2839024390243902,,0.23804878048780487
M24,,0.012345679012345678,0.0,0.0,,0.01646090534979424,,0.0,,0.0,0.3950617283950617,,0.00411522633744856,0.00411522633744856,0.0,0.15637860082304528,,0.3662551440329218,,0.04526748971193416
M25,,0.0,0.0,0.0,,0.031791907514450865,,0.002890173410404624,,0.014450867052023121,0.5982658959537572,,0.017341040462427744,0.014450867052023121,0.005780346820809248,0.03468208092485549,,0.2630057803468208,,0.017341040462427744
M26,,0.006372809346787042,0.0,0.0,,0.0010621348911311736,,0.0,,0.0,0.054168879447689854,,0.0,0.004779607010090282,0.0,0.006903876792352629,,0.9229952203929899,,0.0037174721189591076
M27,,0.004251700680272109,0.0,0.0,,0.030612244897959183,,0.008503401360544218,,0.002551020408163265,0.3818027210884354,,0.0,0.10204081632653061,0.005952380952380952,0.01020408163265306,,0.37244897959183676,,0.08163265306122448
M28,,0.00025207965717166626,0.7053188807663222,0.004537433829089992,,0.06906982606503655,,0.02546004537433829,,0.03554323166120494,0.06327199395008823,,0.004285354171918326,0.008822788001008318,0.02974539954625662,0.012351903201411647,,0.013864381144441643,,0.02747668263171162
M29,,0.001503006012024048,0.0,0.0,,0.01603206412825651,,0.3281563126252505,,0.03557114228456914,0.44639278557114226,,0.006012024048096192,0.07314629258517034,0.003006012024048096,0.002004008016032064,,0.08066132264529058,,0.00751503006012024
M3,,0.0013364517206815904,0.12094888072168393,0.015703307718008687,,0.12028065486134314,,0.13732041430003342,,0.02539258269295022,0.4463748747076512,,0.0070163715335783495,0.024390243902439025,0.006348145673237555,0.005011693952555964,,0.04911460073504845,,0.040761777480788505
M30,,0.0,0.6321392785571143,0.0,,0.14353707414829658,,0.07740480961923847,,0.025425851703406815,0.019664328657314628,,0.016533066132264528,0.025676352705410823,0.002129258517034068,0.02905811623246493,,0.000751503006012024,,0.027680360721442886
M31,,0.0,0.0,0.0,,0.002785515320334262,,0.005571030640668524,,0.005571030640668524,0.4568245125348189,,0.0,0.1392757660167131,0.0,0.022284122562674095,,0.11420612813370473,,0.25348189415041783
M32,,0.0,0.009696969696969697,0.0,,0.05333333333333334,,0.13131313131313133,,0.2678787878787879,0.06060606060606061,,0.0036363636363636364,0.34464646464646465,0.017777777777777778,0.011313131313131313,,0.0048484848484848485,,0.09494949494949495
M33,,0.00303951367781155,0.001519756838905775,0.00303951367781155,,0.010638297872340425,,0.03343465045592705,,0.0060790273556231,0.6231003039513677,,0.0,0.022796352583586626,0.0,0.004559270516717325,,0.270516717325228,,0.02127659574468085
M34,,0.0035769034236075624,0.000510986203372509,0.0,,0.007153806847215125,,0.010730710270822688,,0.0,0.4874808380173735,,0.0,0.030148185998978026,0.0,0.1267245784363822,,0.3229432805314256,,0.010730710270822688
M35,,0.0004828585224529213,0.5037823917592146,0.0,,0.25446644133268953,,0.1245774987928537,,0.0226943505552873,0.0648639948495091,,0.0,0.0020923869306293257,0.0016095284081764044,0.0006438113632705617,,0.007081924995976179,,0.017704812489940446
M36,,0.002540650406504065,0.0020325203252032522,0.0,,0.05030487804878049,,0.11636178861788618,,0.008638211382113821,0.641260162601626,,0.0,0.020833333333333332,0.008130081300813009,0.028455284552845527,,0.09502032520325203,,0.026422764227642278
M37,,0.001582994120307553,0.014246947082767978,0.0,,0.07010402532790593,,0.16304839439167798,,0.061284486657620985,0.4188150158299412,,0.0011307100859339666,0.01967435549525102,0.002939846223428313,0.003844414292175486,,0.05608322026232474,,0.18724559023066487
M38,,0.0,0.0019474196689386564,0.0009737098344693282,,0.035053554040895815,,0.029211295034079845,,0.005842259006815969,0.5618305744888024,,0.0019474196689386564,0.19571567672833495,0.0,0.0009737098344693282,,0.12366114897760468,,0.042843232716650435
M39,,0.0010822510822510823,0.007034632034632035,0.0,,0.041666666666666664,,0.12337662337662338,,0.036255411255411256,0.22186147186147187,,0.0005411255411255411,0.023268398268398268,0.004329004329004329,0.39015151515151514,,0.030303030303030304,,0.12012987012987013
M4,,0.0014299332697807435,0.04432793136320305,0.0,,0.19161105815061963,,0.06935176358436607,,0.08746425166825549,0.39466158245948524,,0.03932316491897045,0.0278836987607245,0.0009532888465204957,0.032650142993326976,,0.04003813155386082,,0.07030505243088656
M40,,0.0018355359765051395,0.17988252569750368,0.2525697503671072,,0.042584434654919234,,0.06607929515418502,,0.010279001468428781,0.2088839941262849,,0.005139500734214391,0.003303964757709251,0.011747430249632892,0.002936857562408223,,0.031938325991189426,,0.1828193832599119
M41,,0.004540295119182747,0.025728339008702233,0.0,,0.11691259931895573,,0.07340143776012108,,0.014377601210745366,0.6451002648505486,,0.0,0.01324252743094968,0.0056753688989784334,0.02686341278849792,,0.04086265607264472,,0.03329549754067348
M5,,0.001830831197363603,0.0014646649578908824,0.0,,0.05895276455510802,,0.11277920175759795,,0.10216038081288906,0.28304650311241303,,0.016111314536799707,0.1457341633101428,0.0010984987184181618,0.010984987184181618,,0.08092273892347125,,0.1849139509337239
M6,,0.0010217983651226157,0.0020435967302452314,0.0,,0.048024523160762944,,0.036103542234332424,,0.02111716621253406,0.5309945504087193,,0.0006811989100817438,0.09843324250681199,0.0,0.0034059945504087193,,0.17064032697547685,,0.08753405994550409
M7,,0.00332667997338656,0.0,0.0,,0.0,,0.0,,0.0,0.1483699268130406,,0.0,0.034597471723220224,0.0,0.1270791749833666,,0.6826347305389222,,0.003992015968063872
M8,,0.0028089887640449437,0.0009363295880149813,0.0,,0.0009363295880149813,,0.004057428214731586,,0.00031210986267166043,0.23345817727840198,,0.0,0.008114856429463172,0.0,0.001560549313358302,,0.7471910112359551,,0.0006242197253433209
M9,,0.0014134275618374558,0.0063604240282685515,0.00035335689045936394,,0.09469964664310954,,0.09222614840989399,,0.020848056537102474,0.29081272084805654,,0.017314487632508833,0.2964664310954064,0.00035335689045936394,0.05265017667844523,,0.02120141342756184,,0.10530035335689046
NB-05-12002,,,0.015804597701149427,,,0.021551724137931036,0.0617816091954023,0.027298850574712645,0.0,,0.004310344827586207,,,0.007183908045977011,,,,0.11206896551724138,0.7169540229885057,0.033045977011494254
S97-19800-C,,,0.0004578754578754579,,,0.022435897435897436,0.00641025641025641,0.020604395604395604,0.022435897435897436,,0.03388278388278388,,,0.038003663003663,,,,0.03250915750915751,0.7907509157509157,0.03250915750915751
S99-18421-D,,,0.010050251256281407,,,0.21105527638190955,0.007537688442211055,0.06030150753768844,0.0,,0.06281407035175879,,,0.035175879396984924,,,,0.18592964824120603,0.4045226130653266,0.022613065326633167
Z1,0.0,,0.0,,0.02058590657165479,,,,,,,0.505938242280285,,0.02058590657165479,,,0.012668250197941409,0.06413301662707839,0.2977038796516231,0.07838479809976247
Z11,0.0,,0.0018885741265344666,,0.014164305949008499,,,,,,,0.3871576959395656,,0.028328611898016998,,,0.012275731822474031,0.044381491973559964,0.37299338999055714,0.1388101983002833
Z12,0.0024242424242424242,,0.009696969696969697,,0.15878787878787878,,,,,,,0.05454545454545454,,0.06303030303030303,,,0.08484848484848485,0.12121212121212122,0.2545454545454545,0.2509090909090909
Z13,0.00034458993797381116,,0.0034458993797381117,,0.04376292212267402,,,,,,,0.5375603032391454,,0.019641626464507237,,,0.07822191592005513,0.06237077877325982,0.15885596140592695,0.0957960027567195
Z14,0.0,,0.0,,0.014120667522464698,,,,,,,0.5224646983311938,,0.023106546854942234,,,0.006418485237483954,0.04621309370988447,0.2644415917843389,0.12323491655969192
Z15,0.0,,0.0006329113924050633,,0.021518987341772152,,,,,,,0.5234177215189874,,0.02911392405063291,,,0.019620253164556962,0.07025316455696203,0.25759493670886074,0.07784810126582278
Z18,0.0,,0.0,,0.011267605633802818,,,,,,,0.4140845070422535,,0.0028169014084507044,,,0.07042253521126761,0.08169014084507042,0.323943661971831,0.09577464788732394
Z19,0.0,,0.03246618106139438,,0.31758584807492196,,,,,,,0.053069719042663895,,0.0959417273673257,,,0.32320499479708636,0.020395421436004164,0.03600416233090531,0.12133194588969823
Z2,0.0,,0.0028089887640449437,,0.02247191011235955,,,,,,,0.31179775280898875,,0.018726591760299626,,,0.04400749063670412,0.2602996254681648,0.23220973782771537,0.10767790262172285
Z20,0.0,,0.0014695077149155032,,0.002204261572373255,,,,,,,0.5900073475385745,,0.0213078618662748,,,0.03085966201322557,0.048493754592211606,0.18442321822189567,0.12123438648052902
Z21,0.0,,0.010926365795724466,,0.11923990498812352,,,,,,,0.4137767220902613,,0.05130641330166271,,,0.015201900237529691,0.166270783847981,0.12114014251781473,0.1021377672209026
Z22,0.0,,0.010809040288241074,,0.262364886996397,,,,,,,0.2332132328856862,,0.026203734032099576,,,0.06845725515886014,0.09695381591876842,0.16442843105142482,0.13756960366852278
Z24,0.0,,0.0024783147459727386,,0.0037174721189591076,,,,,,,0.22057001239157373,,0.009913258983890954,,,0.080545229244114,0.3420074349442379,0.24659231722428748,0.09417596034696406
Z25,0.0,,0.06697195191757298,,0.15741270749856898,,,,,,,0.38294218660560964,,0.04293073840870063,,,0.022323983972524327,0.11963365769891242,0.10246136233543217,0.10532341156267888
Z26,0.0,,0.0006020469596628537,,0.018663455749548464,,,,,,,0.49729078868151716,,0.01926550270921132,,,0.0638169777242625,0.062010836845273934,0.23239012642986154,0.10596026490066225
Z27,0.0,,0.0215,,0.36075,,,,,,,0.1835,,0.07075,,,0.036,0.04125,0.1535,0.13275
Z28,0.0,,0.30465489566613163,,0.2102728731942215,,,,,,,0.19101123595505617,,0.017335473515248796,,,0.027608346709470304,0.048154093097913325,0.12552166934189407,0.0754414125200642
Z29,0.0,,0.002028397565922921,,0.028397565922920892,,,,,,,0.04462474645030426,,0.002028397565922921,,,0.2880324543610548,0.02636916835699797,0.3894523326572008,0.21906693711967545
Z3,0.0,,0.007194244604316547,,0.026009961261759824,,,,,,,0.19092418372993913,,0.023796347537354733,,,0.09739900387382401,0.3010514665190924,0.24737133370226896,0.10625345877144439
Z30,0.0,,0.012644310060472787,,0.008796041781198461,,,,,,,0.11324903793293019,,0.0010995052226498076,,,0.01594282572842221,0.030236393622869707,0.03903243540406817,0.7789994502473887
Z31,0.0,,0.00834403080872914,,0.20089858793324775,,,,,,,0.20154043645699615,,0.028241335044929396,,,0.06546854942233633,0.04685494223363286,0.1258023106546855,0.3228498074454429
Z32,0.0,,0.0019940179461615153,,0.04287138584247258,,,,,,,0.48454636091724823,,0.05084745762711865,,,0.005982053838484547,0.07377866400797607,0.24426719840478564,0.09571286141575275
Z33,0.0,,0.17362270450751252,,0.4791318864774624,,,,,,,0.018363939899833055,,0.05175292153589316,,,0.0008347245409015025,0.02921535893155259,0.1302170283806344,0.11686143572621036
Z35,0.0,,0.015932521087160263,,0.3392689784442362,,,,,,,0.1429240862230553,,0.04498594189315839,,,0.0028116213683223993,0.05529522024367385,0.23149015932521086,0.16729147141518275
Z37,0.0,,0.0,,0.04257767548906789,,,,,,,0.29804372842347526,,0.18181818181818182,,,0.04487917146144994,0.09781357882623705,0.19792865362485615,0.13693901035673187
Z39,0.0,,0.0033333333333333335,,0.056666666666666664,,,,,,,0.42,,0.056666666666666664,,,0.0,0.15333333333333332,0.25333333333333335,0.056666666666666664
Z4,0.0,,0.0017605633802816902,,0.013204225352112676,,,,,,,0.4903169014084507,,0.04753521126760563,,,0.02992957746478873,0.17341549295774647,0.1742957746478873,0.06954225352112677
Z40,0.0,,0.009158557527189467,,0.12135088723526044,,,,,,,0.28048082427017745,,0.035489410417859184,,,0.1001717229536348,0.20835718374356038,0.16542644533485976,0.0795649685174585
Z41,0.0,,0.0018575851393188853,,0.009907120743034056,,,,,,,0.7065015479876161,,0.02476780185758514,,,0.014241486068111455,0.05572755417956656,0.13374613003095975,0.05325077399380805
Z42,0.0,,0.0,,0.0030706243602865915,,,,,,,0.6519959058341863,,0.021494370522006142,,,0.03991811668372569,0.06857727737973388,0.1699078812691914,0.04503582395087001
Z43,0.001076426264800861,,0.0,,0.04413347685683531,,,,,,,0.5026910656620022,,0.06996770721205597,,,0.02798708288482239,0.1442411194833154,0.11302475780409042,0.0968783638320775
Z44,0.0,,0.0010427528675703858,,0.011991657977059436,,,,,,,0.6652763295099061,,0.014598540145985401,,,0.03441084462982273,0.053701772679874867,0.15693430656934307,0.06204379562043796
Z46,0.0,,0.005063291139240506,,0.07974683544303797,,,,,,,0.330379746835443,,0.027848101265822784,,,0.12025316455696203,0.10253164556962026,0.2873417721518987,0.04683544303797468
Z47,0.0002864508736751647,,0.024634775136064165,,0.21827556574047552,,,,,,,0.3586364938413062,,0.024061873388713836,,,0.05041535376682899,0.09481523918647952,0.12002291606989401,0.10885133199656259
Z48,0.0,,0.04523934771173067,,0.4268805891635981,,,,,,,0.3061546554445029,,0.05128879537085744,,,0.036559705418200944,0.03051025775907417,0.06654392425039453,0.03682272488164124
Z49,0.0,,0.01646090534979424,,0.19977553310886645,,,,,,,0.3060231949120838,,0.02543958099513655,,,0.05499438832772166,0.08080808080808081,0.21099887766554434,0.10549943883277217
Z5,0.0,,0.0037509377344336083,,0.010502625656414103,,,,,,,0.4163540885221305,,0.021005251312828207,,,0.21605401350337583,0.07876969242310577,0.1800450112528132,0.07351837959489872
Z50,0.0,,0.0008598452278589854,,0.006878761822871883,,,,,,,0.471195184866724,,0.004299226139294927,,,0.0,0.43852106620808257,0.05932932072226999,0.018916595012897677
Z51,0.0006009615384615385,,0.012620192307692308,,0.08653846153846154,,,,,,,0.4104567307692308,,0.03125,,,0.02283653846153846,0.060697115384615384,0.21574519230769232,0.15925480769230768
Z52,0.00038580246913580245,,0.05864197530864197,,0.32137345679012347,,,,,,,0.17554012345679013,,0.07600308641975309,,,0.0038580246913580245,0.16010802469135801,0.16280864197530864,0.04128086419753087
Z54,0.0,,0.006329113924050633,,0.056962025316455694,,,,,,,0.25949367088607594,,0.007911392405063292,,,0.33069620253164556,0.0379746835443038,0.1439873417721519,0.15664556962025317
Z55,0.0,,0.006806930693069307,,0.04826732673267327,,,,,,,0.3997524752475248,,0.11448019801980198,,,0.11138613861386139,0.0922029702970297,0.08044554455445545,0.14665841584158415
Z56,0.0,,0.007497116493656286,,0.18858131487889274,,,,,,,0.12053056516724336,,0.1522491349480969,,,0.01730103806228374,0.4232987312572088,0.0461361014994233,0.04440599769319493
Z57,0.00034940600978336826,,0.045422781271837874,,0.36163522012578614,,,,,,,0.2809224318658281,,0.02830188679245283,,,0.017470300489168415,0.04821802935010482,0.13731656184486374,0.0803633822501747
Z58,0.0,,0.0017574692442882249,,0.04481546572934974,,,,,,,0.10720562390158173,,0.07996485061511424,,,0.07557117750439367,0.24340949033391915,0.18629173989455183,0.2609841827768014
Z59,0.0,,0.044293015332197615,,0.5830020821502934,,,,,,,0.00946431951542684,,0.10164679159568427,,,0.0003785727806170736,0.022903653227332954,0.0344501230361537,0.20386144236229414
Z6,0.0,,0.05826906598114824,,0.054841473864610114,,,,,,,0.27335047129391604,,0.027420736932305057,,,0.024850042844901457,0.27163667523564694,0.2159383033419023,0.07369323050556983
Z60,0.0,,0.10046082949308756,,0.41405529953917053,,,,,,,0.12465437788018432,,0.033640552995391704,,,0.017511520737327188,0.020276497695852536,0.1774193548387097,0.1119815668202765
Z61,0.0,,0.002172338884866039,,0.07241129616220131,,,,,,,0.5235336712527154,,0.05430847212165098,,,0.055756698044895005,0.09485879797248371,0.1325126719768284,0.06444605358435916
Z62,0.0,,0.1414319248826291,,0.1784037558685446,,,,,,,0.32922535211267606,,0.0892018779342723,,,0.01056338028169014,0.06572769953051644,0.11091549295774648,0.07453051643192488
Z63,0.0,,0.0019157088122605363,,0.005747126436781609,,,,,,,0.4674329501915709,,0.019157088122605363,,,0.020114942528735632,0.03735632183908046,0.29022988505747127,0.15804597701149425
Z64,0.0,,0.0,,0.01776061776061776,,,,,,,0.4301158301158301,,0.016216216216216217,,,0.11583011583011583,0.15212355212355214,0.18455598455598454,0.0833976833976834
Z65,0.0,,0.0006203473945409429,,0.03784119106699752,,,,,,,0.4205955334987593,,0.013647642679900745,,,0.016129032258064516,0.23573200992555832,0.18362282878411912,0.09181141439205956
Z66,0.0,,0.012698412698412698,,0.07142857142857142,,,,,,,0.594047619047619,,0.017857142857142856,,,0.04880952380952381,0.028174603174603175,0.11468253968253968,0.1123015873015873
Z67,0.0,,0.00375,,0.02875,,,,,,,0.3525,,0.02375,,,0.305,0.025,0.1525,0.10875
Z69,0.0,,0.0009337068160597573,,0.04388422035480859,,,,,,,0.3510737628384687,,0.04948646125116713,,,0.035480859010270774,0.21288515406162464,0.2511671335200747,0.055088702147525676
Z70,0.000493339911198816,,0.001973359644795264,,0.00986679822397632,,,,,,,0.6319684262456833,,0.017760236803157376,,,0.028120374938332512,0.06561420818944252,0.17710902812037493,0.06709422792303897
Z72,0.0,,0.09647919524462735,,0.2697759487882945,,,,,,,0.12391403749428441,,0.07270233196159122,,,0.01188843164151806,0.02423411065386374,0.11659807956104253,0.28440786465477824
Z8,0.0,,0.10388888888888889,,0.0811111111111111,,,,,,,0.105,,0.07111111111111111,,,0.1738888888888889,0.08222222222222222,0.20944444444444443,0.17333333333333334
Z9,0.0,,0.04996577686516085,,0.3408624229979466,,,,,,,0.12628336755646818,,0.05920602327173169,,,0.0270362765229295,0.1700889801505818,0.1327857631759069,0.09377138945927448
